No,서울특별시 용산구 설치주소,경도,위도,상태
1,서울특별시 용산구 강변삼성아파트앞 횡단보도 버스정류장(03-299)  ,126.980472376255,37.5311411580404,인근좌표
2,서울특별시 용산구  원효로4가 현대자동차써비스(원효로3가방면) 버스정류장(03-301) ,126.945260006284,37.5347137355661,인근좌표
3,서울특별시 용산구  목월공원 앞 ,126.980472376255,37.5311411580404,인근좌표
4,서울특별시 용산구  원효로 3가 시범아파트 버스정류장(03-146) ,126.945260006284,37.5347137355661,인근좌표
5,서울특별시 용산구  원효로1가 45  (유닉스빌딩앞 버스정류장(03-140) ,126.968984413328,37.5398657799289,인근좌표
6,서울특별시 용산구  원효로 3가 우리 이비인후과 앞(원효아파트앞횡단보도) ,126.945260006284,37.5347137355661,인근좌표
7,서울특별시 용산구  원효로 2가 사거리 열린동물병원앞 ,126.945260006284,37.5347137355661,인근좌표
8,서울특별시 용산구  (구)용산구청앞 사거리 (우리은행) 횡단보도 ,129.05716994611,35.5864881330588,인근좌표
9,서울특별시 용산구  용산경찰서 입구(GS25 편의점앞) ,126.980472376255,37.5311411580404,인근좌표
10,서울특별시 용산구  선린인터넷고등학교 입구( CU편의점앞 ) ,126.980472376255,37.5311411580404,인근좌표
11,서울특별시 용산구 (구)용산구청 보건분소앞 사거리(해오름공인중개사),129.05716994611,35.5864881330588,인근좌표
12,서울특별시 용산구 소화아동병원앞(택시정류장),126.980472376255,37.5311411580404,인근좌표
13,서울특별시 용산구 청파동(서계동방면) 버스정류장(03-126),126.966432738543,37.5525849059521,인근좌표
14,"서울특별시 용산구 숙대입구역,청파동주민센터(세운할인마트앞)버스정류장(13-129)",128.613143597893,35.815154350742,인근좌표
15,"서울특별시 용산구 숙대입구역,청파동주민센터버스정류장(03-128)",128.613143597893,35.815154350742,인근좌표
16,서울특별시 용산구 갈월동종합사회복지관 택시정류장,126.971570391982,37.5449327851969,인근좌표
17,서울특별시 용산구 용산고등학교 앞 사거리( 구두 수선앞),129.05716994611,35.5864881330588,인근좌표
18,서울특별시 용산구 스마일치과의원 건너편 버스정류장(03-203),126.980472376255,37.5311411580404,인근좌표
19,서울특별시 용산구 SC제일은행앞 버스정류장(03-201),126.980472376255,37.5311411580404,인근좌표
20,서울특별시 용산구 후암시장(삼강의원방면) 버스정류장(03-200),126.980472376255,37.5311411580404,인근좌표
21,서울특별시 용산구 후암삼거리 버스정류장(03-199) 클라라 잡화,126.42413854921,37.7546762312086,인근좌표
22,서울특별시 용산구 진흥빌딩 앞 마을버스정류장,126.980472376255,37.5311411580404,인근좌표
23,서울특별시 용산구 진흥빌딩 건너편 그랜드아파트 횡단보도앞,126.980472376255,37.5311411580404,인근좌표
24,서울특별시 용산구 원효로1가 선린교차로 현수막 거치대옆(남영지하차도입구),126.945260006284,37.5347137355661,인근좌표
25,"서울특별시 용산구 전자상가관광터미널(신용산역3번출구방면) 버스정류장(03-252,03-558)",126.980472376255,37.5311411580404,인근좌표
26,서울특별시 용산구 용산전자상가 삼구빌딩 하나은행(원효대교북단방면) 버스정류장(03-138),126.980472376255,37.5311411580404,인근좌표
27,서울특별시 용산구 삼각지 고가 등기소 건너편 마을버스정류장(03-552),126.980472376255,37.5311411580404,인근좌표
28,서울특별시 용산구 (구)용산구청 보건분소 앞 횡단보도,126.980472376255,37.5311411580404,인근좌표
29,서울특별시 용산구 효창공원역 2번출구(효창동물병원),126.980472376255,37.5311411580404,인근좌표
30,서울특별시 용산구 효창공원역 3번출구(버스정류장03-180),126.980472376255,37.5311411580404,인근좌표
31,서울특별시 용산구 푸르지오아파트앞 버스정류장(03-178),126.980472376255,37.5311411580404,인근좌표
32,서울특별시 용산구 손기정 버스정류장(03-228)(육교밑 사과나무부동산앞),126.980472376255,37.5311411580404,인근좌표
33,서울특별시 용산구 현대아파트 버스정류장(03-223),126.980472376255,37.5311411580404,인근좌표
34,서울특별시 용산구 강촌아파트 버스정류장(03-221),126.980472376255,37.5311411580404,인근좌표
35,서울특별시 용산구 신용산 초등학교 건너편(이상윤동물병원앞),126.980472376255,37.5311411580404,인근좌표
36,서울특별시 용산구 이촌파출소앞 버스정류장(03-217),126.980472376255,37.5311411580404,인근좌표
37,서울특별시 용산구 동부이촌동 국민은행앞 ,126.966410837244,37.5187752081395,인근좌표
38,"서울특별시 용산구 이촌동두산위브아파트앞 버스정류장(03-215,03-733)",126.966410837244,37.5187752081395,인근좌표
39,서울특별시 용산구 두산위브아파트앞 횡단보도,126.980472376255,37.5311411580404,인근좌표
40,서울특별시 용산구 한강맨션앞 버스정류장(이민재 소아청소년과)(03-218),126.980472376255,37.5311411580404,인근좌표
41,서울특별시 용산구 이촌2동 주민센터(이촌2동대림아파트방면) 버스정류장(03-291) ,126.966410837244,37.5187752081395,인근좌표
